decision_time,job_id,allowed_machine_indices,avail_actions,action_idx,obs_current_op_type,obs_total_operations,obs_remaining_operations,obs_wait_time,obs_theoretical_machine_count,obs_free_machine_count,obs_n_jobs_active,finished_flag,job_status
46.0,12,[3],"[0, 0, 0, 1, 0]",-1,7.0,5.0,2.0,11.015168190002441,1.0,1.0,9.0,0,WIP
46.0,17,"[0, 2]","[1, 0, 1, 0, 0]",2,2.0,3.0,1.0,4.273287296295166,2.0,2.0,9.0,0,WIP
46.0,19,"[2, 4]","[0, 0, 1, 0, 1]",2,6.0,5.0,3.0,4.168690204620361,2.0,2.0,9.0,0,WIP
46.0,24,"[0, 2]","[1, 0, 1, 0, 0]",2,2.0,5.0,4.0,1.166379451751709,2.0,2.0,9.0,0,WIP
46.0,21,"[2, 4]","[0, 0, 1, 0, 1]",2,6.0,4.0,1.0,3.9957656860351562,2.0,2.0,9.0,0,WIP
33.0,0,"[1, 3, 4]","[0, 1, 0, 1, 1]",0,8.0,3.0,2.0,1.0,3.0,3.0,8.0,0,WIP
47.0,19,"[2, 4]","[0, 0, 1, 0, 1]",-1,6.0,5.0,3.0,4.168690204620361,2.0,2.0,9.0,0,WIP
47.0,24,"[0, 2]","[1, 0, 1, 0, 0]",-1,2.0,5.0,4.0,1.166379451751709,2.0,2.0,9.0,0,WIP
47.0,21,"[2, 4]","[0, 0, 1, 0, 1]",-1,6.0,4.0,1.0,3.9957656860351562,2.0,2.0,9.0,0,WIP
47.0,25,"[0, 2]","[1, 0, 1, 0, 0]",0,2.0,4.0,4.0,0.0,2.0,2.0,9.0,0,WIP
48.0,12,[3],"[0, 0, 0, 1, 0]",3,7.0,5.0,2.0,11.015168190002441,1.0,1.0,9.0,0,WIP
48.0,18,"[1, 2, 4]","[0, 1, 1, 0, 1]",4,4.0,3.0,2.0,13.044696807861328,3.0,3.0,9.0,0,WIP
49.0,0,"[1, 3, 4]","[0, 1, 0, 1, 1]",-1,8.0,3.0,2.0,1.0,3.0,3.0,9.0,0,WIP
49.0,19,"[2, 4]","[0, 0, 1, 0, 1]",4,6.0,5.0,3.0,4.168690204620361,2.0,2.0,9.0,0,WIP
49.0,24,"[0, 2]","[1, 0, 1, 0, 0]",-1,2.0,5.0,4.0,1.166379451751709,2.0,2.0,9.0,0,WIP
49.0,21,"[2, 4]","[0, 0, 1, 0, 1]",4,6.0,4.0,1.0,3.9957656860351562,2.0,2.0,9.0,0,WIP
49.0,25,[3],"[0, 0, 0, 1, 0]",-1,7.0,4.0,3.0,0.19554205238819122,1.0,1.0,9.0,0,WIP
49.0,18,"[1, 2, 4]","[0, 1, 1, 0, 1]",4,4.0,3.0,2.0,13.044696807861328,3.0,3.0,9.0,0,WIP
50.0,21,"[2, 4]","[0, 0, 1, 0, 1]",-1,6.0,4.0,1.0,3.9957656860351562,2.0,2.0,8.0,0,WIP
50.0,18,"[1, 2, 4]","[0, 1, 1, 0, 1]",1,4.0,3.0,2.0,13.044696807861328,3.0,3.0,8.0,0,WIP
50.0,12,"[1, 3, 4]","[0, 1, 0, 1, 1]",3,8.0,5.0,1.0,24.340167999267578,3.0,3.0,8.0,0,WIP
51.0,0,"[1, 3, 4]","[0, 1, 0, 1, 1]",0,8.0,3.0,2.0,1.0,3.0,3.0,7.0,0,WIP
51.0,0,"[1, 3, 4]","[0, 1, 0, 1, 1]",0,8.0,3.0,2.0,1.0,3.0,3.0,7.0,0,WIP
51.0,24,"[0, 2]","[1, 0, 1, 0, 0]",0,2.0,5.0,4.0,1.166379451751709,2.0,2.0,7.0,0,WIP
51.0,25,[3],"[0, 0, 0, 1, 0]",3,7.0,4.0,3.0,0.19554205238819122,1.0,1.0,7.0,0,WIP
52.0,21,"[2, 4]","[0, 0, 1, 0, 1]",2,6.0,4.0,1.0,3.9957656860351562,2.0,2.0,7.0,0,WIP
52.0,24,"[0, 2]","[1, 0, 1, 0, 0]",2,2.0,5.0,4.0,1.166379451751709,2.0,2.0,7.0,0,WIP
52.0,25,[3],"[0, 0, 0, 1, 0]",-1,7.0,4.0,3.0,0.19554205238819122,1.0,1.0,7.0,0,WIP
52.0,18,"[0, 1]","[1, 1, 0, 0, 0]",1,5.0,3.0,1.0,15.994696617126465,2.0,2.0,7.0,0,WIP
52.0,19,"[0, 1]","[1, 1, 0, 0, 0]",1,5.0,5.0,2.0,10.193690299987793,2.0,2.0,7.0,0,WIP
51.0,0,"[1, 3, 4]","[0, 1, 0, 1, 1]",0,8.0,3.0,2.0,1.0,3.0,3.0,7.0,0,WIP
53.0,19,"[0, 1]","[1, 1, 0, 0, 0]",-1,5.0,5.0,2.0,10.193690299987793,2.0,2.0,6.0,0,WIP
54.0,25,[3],"[0, 0, 0, 1, 0]",3,7.0,4.0,3.0,0.19554205238819122,1.0,1.0,5.0,0,WIP
51.0,0,"[1, 3, 4]","[0, 1, 0, 1, 1]",0,8.0,3.0,2.0,1.0,3.0,3.0,7.0,0,WIP
55.0,19,"[0, 1]","[1, 1, 0, 0, 0]",0,5.0,5.0,2.0,10.193690299987793,2.0,2.0,4.0,0,WIP
56.0,25,"[1, 3, 4]","[0, 1, 0, 1, 1]",1,8.0,4.0,2.0,6.145542144775391,3.0,3.0,4.0,0,WIP
56.0,24,"[0, 2]","[1, 0, 1, 0, 0]",2,2.0,5.0,3.0,9.69137954711914,2.0,2.0,4.0,0,WIP
51.0,0,"[1, 3, 4]","[0, 1, 0, 1, 1]",0,8.0,3.0,2.0,1.0,3.0,3.0,7.0,0,WIP
58.0,19,[3],"[0, 0, 0, 1, 0]",3,7.0,5.0,1.0,13.39369010925293,1.0,1.0,5.0,0,WIP
58.0,26,"[2, 4]","[0, 0, 1, 0, 1]",4,6.0,3.0,3.0,0.0,2.0,2.0,5.0,0,WIP
58.0,24,"[1, 3, 4]","[0, 1, 0, 1, 1]",4,8.0,5.0,2.0,9.841379165649414,3.0,3.0,5.0,0,WIP
51.0,0,"[1, 3, 4]","[0, 1, 0, 1, 1]",0,8.0,3.0,2.0,1.0,3.0,3.0,7.0,0,WIP
59.0,27,"[0, 2, 3, 4]","[1, 0, 1, 1, 1]",-1,1.0,3.0,3.0,0.0,4.0,4.0,7.0,0,WIP
59.0,28,"[1, 2, 4]","[0, 1, 1, 0, 1]",-1,4.0,2.0,2.0,0.0,3.0,3.0,7.0,0,WIP
59.0,25,"[0, 2, 3, 4]","[1, 0, 1, 1, 1]",2,1.0,4.0,1.0,6.325541973114014,4.0,4.0,7.0,0,WIP
51.0,0,"[1, 3, 4]","[0, 1, 0, 1, 1]",0,8.0,3.0,2.0,1.0,3.0,3.0,7.0,0,WIP
61.0,27,"[0, 2, 3, 4]","[1, 0, 1, 1, 1]",0,1.0,3.0,3.0,0.0,4.0,4.0,5.0,0,WIP
61.0,28,"[1, 2, 4]","[0, 1, 1, 0, 1]",-1,4.0,2.0,2.0,0.0,3.0,3.0,5.0,0,WIP
61.0,26,"[0, 2, 3, 4]","[1, 0, 1, 1, 1]",4,1.0,3.0,2.0,0.6375661492347717,4.0,4.0,5.0,0,WIP
62.0,29,[3],"[0, 0, 0, 1, 0]",3,7.0,1.0,1.0,0.0,1.0,1.0,6.0,0,WIP
63.0,0,"[1, 3, 4]","[0, 1, 0, 1, 1]",-1,8.0,3.0,2.0,1.0,3.0,3.0,6.0,0,WIP
63.0,28,"[1, 2, 4]","[0, 1, 1, 0, 1]",-1,4.0,2.0,2.0,0.0,3.0,3.0,6.0,0,WIP
63.0,27,"[0, 3, 4]","[1, 0, 0, 1, 1]",0,3.0,3.0,2.0,2.6182825565338135,3.0,3.0,6.0,0,WIP
63.0,24,"[0, 2, 3, 4]","[1, 0, 1, 1, 1]",0,1.0,5.0,1.0,12.891379356384277,4.0,4.0,6.0,0,WIP
64.0,30,"[0, 3, 4]","[1, 0, 0, 1, 1]",-1,3.0,3.0,3.0,0.0,3.0,3.0,6.0,0,WIP
64.0,26,[3],"[0, 0, 0, 1, 0]",-1,7.0,3.0,1.0,2.2125661373138428,1.0,1.0,6.0,0,WIP
64.0,24,"[0, 2, 3, 4]","[1, 0, 1, 1, 1]",2,1.0,5.0,1.0,12.891379356384277,4.0,4.0,6.0,0,WIP
65.0,0,"[1, 3, 4]","[0, 1, 0, 1, 1]",2,8.0,3.0,2.0,1.0,3.0,3.0,7.0,0,WIP
65.0,0,"[1, 3, 4]","[0, 1, 0, 1, 1]",2,8.0,3.0,2.0,1.0,3.0,3.0,7.0,0,WIP
65.0,28,"[1, 2, 4]","[0, 1, 1, 0, 1]",2,4.0,2.0,2.0,0.0,3.0,3.0,7.0,0,WIP
65.0,31,"[1, 2, 4]","[0, 1, 1, 0, 1]",1,4.0,5.0,5.0,0.0,3.0,3.0,7.0,0,WIP
65.0,27,"[1, 3, 4]","[0, 1, 0, 1, 1]",3,8.0,3.0,1.0,3.393282413482666,3.0,3.0,7.0,0,WIP
66.0,30,"[0, 3, 4]","[1, 0, 0, 1, 1]",4,3.0,3.0,3.0,0.0,3.0,3.0,7.0,0,WIP
66.0,26,[3],"[0, 0, 0, 1, 0]",3,7.0,3.0,1.0,2.2125661373138428,1.0,1.0,7.0,0,WIP
66.0,31,"[1, 2, 4]","[0, 1, 1, 0, 1]",4,4.0,5.0,5.0,0.0,3.0,3.0,7.0,0,WIP
66.0,32,"[2, 4]","[0, 0, 1, 0, 1]",4,6.0,2.0,2.0,0.0,2.0,2.0,7.0,0,WIP
65.0,0,"[1, 3, 4]","[0, 1, 0, 1, 1]",2,8.0,3.0,2.0,1.0,3.0,3.0,7.0,0,WIP
67.0,31,"[1, 2, 4]","[0, 1, 1, 0, 1]",-1,4.0,5.0,5.0,0.0,3.0,3.0,8.0,0,WIP
67.0,32,"[2, 4]","[0, 0, 1, 0, 1]",-1,6.0,2.0,2.0,0.0,2.0,2.0,8.0,0,WIP
67.0,33,"[0, 2, 4]","[1, 0, 1, 0, 1]",-1,9.0,4.0,4.0,0.0,3.0,3.0,8.0,0,WIP
68.0,28,"[0, 1]","[1, 1, 0, 0, 0]",1,5.0,2.0,1.0,7.0272746086120605,2.0,2.0,7.0,0,WIP
68.0,30,"[0, 2, 4]","[1, 0, 1, 0, 1]",2,9.0,3.0,2.0,2.820389747619629,3.0,3.0,7.0,0,WIP
65.0,0,"[1, 3, 4]","[0, 1, 0, 1, 1]",2,8.0,3.0,2.0,1.0,3.0,3.0,7.0,0,WIP
69.0,31,"[1, 2, 4]","[0, 1, 1, 0, 1]",1,4.0,5.0,5.0,0.0,3.0,3.0,9.0,0,WIP
69.0,32,"[2, 4]","[0, 0, 1, 0, 1]",2,6.0,2.0,2.0,0.0,2.0,2.0,9.0,0,WIP
69.0,33,"[0, 2, 4]","[1, 0, 1, 0, 1]",4,9.0,4.0,4.0,0.0,3.0,3.0,9.0,0,WIP
69.0,34,[3],"[0, 0, 0, 1, 0]",-1,7.0,5.0,5.0,0.0,1.0,1.0,9.0,0,WIP
69.0,35,"[0, 1]","[1, 1, 0, 0, 0]",0,5.0,3.0,3.0,0.0,2.0,2.0,9.0,0,WIP
70.0,31,"[1, 2, 4]","[0, 1, 1, 0, 1]",-1,4.0,5.0,5.0,0.0,3.0,3.0,9.0,0,WIP
70.0,32,"[2, 4]","[0, 0, 1, 0, 1]",-1,6.0,2.0,2.0,0.0,2.0,2.0,9.0,0,WIP
70.0,35,"[0, 1]","[1, 1, 0, 0, 0]",0,5.0,3.0,3.0,0.0,2.0,2.0,9.0,0,WIP
70.0,36,"[0, 1]","[1, 1, 0, 0, 0]",0,5.0,5.0,5.0,0.0,2.0,2.0,9.0,0,WIP
70.0,37,"[0, 2]","[1, 0, 1, 0, 0]",0,2.0,5.0,5.0,0.0,2.0,2.0,9.0,0,WIP
65.0,0,"[1, 3, 4]","[0, 1, 0, 1, 1]",2,8.0,3.0,2.0,1.0,3.0,3.0,7.0,0,WIP
71.0,34,[3],"[0, 0, 0, 1, 0]",3,7.0,5.0,5.0,0.0,1.0,1.0,10.0,0,WIP
71.0,38,"[0, 1]","[1, 1, 0, 0, 0]",-1,5.0,5.0,5.0,0.0,2.0,2.0,10.0,0,WIP
71.0,37,"[0, 2]","[1, 0, 1, 0, 0]",-1,2.0,5.0,5.0,0.0,2.0,2.0,10.0,0,WIP
71.0,33,"[1, 3, 4]","[0, 1, 0, 1, 1]",4,8.0,4.0,3.0,2.1812186241149902,3.0,3.0,10.0,0,WIP
72.0,31,"[1, 2, 4]","[0, 1, 1, 0, 1]",4,4.0,5.0,5.0,0.0,3.0,3.0,10.0,0,WIP
72.0,32,"[2, 4]","[0, 0, 1, 0, 1]",4,6.0,2.0,2.0,0.0,2.0,2.0,10.0,0,WIP
72.0,30,"[1, 3, 4]","[0, 1, 0, 1, 1]",1,8.0,3.0,1.0,2.8953897953033447,3.0,3.0,10.0,0,WIP
72.0,33,"[1, 3, 4]","[0, 1, 0, 1, 1]",1,8.0,4.0,3.0,2.1812186241149902,3.0,3.0,10.0,0,WIP
65.0,0,"[1, 3, 4]","[0, 1, 0, 1, 1]",2,8.0,3.0,2.0,1.0,3.0,3.0,7.0,0,WIP
73.0,38,"[0, 1]","[1, 1, 0, 0, 0]",1,5.0,5.0,5.0,0.0,2.0,2.0,10.0,0,WIP
73.0,37,"[0, 2]","[1, 0, 1, 0, 0]",2,2.0,5.0,5.0,0.0,2.0,2.0,10.0,0,WIP
73.0,35,"[1, 2, 4]","[0, 1, 1, 0, 1]",-1,4.0,3.0,2.0,1.0612891912460327,3.0,3.0,10.0,0,WIP
73.0,32,"[2, 4]","[0, 0, 1, 0, 1]",-1,6.0,2.0,2.0,0.0,2.0,2.0,10.0,0,WIP
73.0,30,"[1, 3, 4]","[0, 1, 0, 1, 1]",-1,8.0,3.0,1.0,2.8953897953033447,3.0,3.0,10.0,0,WIP
73.0,33,"[1, 3, 4]","[0, 1, 0, 1, 1]",-1,8.0,4.0,3.0,2.1812186241149902,3.0,3.0,10.0,0,WIP
73.0,34,[3],"[0, 0, 0, 1, 0]",3,7.0,5.0,4.0,2.3379967212677,1.0,1.0,10.0,0,WIP
74.0,37,"[0, 2]","[1, 0, 1, 0, 0]",-1,2.0,5.0,5.0,0.0,2.0,2.0,10.0,0,WIP
75.0,0,"[1, 3, 4]","[0, 1, 0, 1, 1]",-1,8.0,3.0,2.0,1.0,3.0,3.0,10.0,0,WIP
75.0,35,"[1, 2, 4]","[0, 1, 1, 0, 1]",-1,4.0,3.0,2.0,1.0612891912460327,3.0,3.0,10.0,0,WIP
75.0,32,"[2, 4]","[0, 0, 1, 0, 1]",-1,6.0,2.0,2.0,0.0,2.0,2.0,10.0,0,WIP
75.0,30,"[1, 3, 4]","[0, 1, 0, 1, 1]",-1,8.0,3.0,1.0,2.8953897953033447,3.0,3.0,10.0,0,WIP
75.0,33,"[1, 3, 4]","[0, 1, 0, 1, 1]",-1,8.0,4.0,3.0,2.1812186241149902,3.0,3.0,10.0,0,WIP
75.0,31,[3],"[0, 0, 0, 1, 0]",-1,7.0,5.0,4.0,7.671293258666992,1.0,1.0,10.0,0,WIP
75.0,36,"[0, 1]","[1, 1, 0, 0, 0]",-1,5.0,5.0,4.0,2.5435070991516113,2.0,2.0,10.0,0,WIP
75.0,38,"[0, 2]","[1, 0, 1, 0, 0]",0,2.0,5.0,4.0,2.618877649307251,2.0,2.0,10.0,0,WIP
75.0,34,"[0, 3, 4]","[1, 0, 0, 1, 1]",0,3.0,5.0,3.0,2.5179967880249023,3.0,3.0,10.0,0,WIP
76.0,37,"[0, 2]","[1, 0, 1, 0, 0]",0,2.0,5.0,5.0,0.0,2.0,2.0,10.0,0,WIP
77.0,0,"[1, 3, 4]","[0, 1, 0, 1, 1]",2,8.0,3.0,2.0,1.0,3.0,3.0,10.0,0,WIP
77.0,0,"[1, 3, 4]","[0, 1, 0, 1, 1]",2,8.0,3.0,2.0,1.0,3.0,3.0,10.0,0,WIP
77.0,35,"[1, 2, 4]","[0, 1, 1, 0, 1]",1,4.0,3.0,2.0,1.0612891912460327,3.0,3.0,10.0,0,WIP
77.0,32,"[2, 4]","[0, 0, 1, 0, 1]",2,6.0,2.0,2.0,0.0,2.0,2.0,10.0,0,WIP
77.0,30,"[1, 3, 4]","[0, 1, 0, 1, 1]",1,8.0,3.0,1.0,2.8953897953033447,3.0,3.0,10.0,0,WIP
77.0,33,"[1, 3, 4]","[0, 1, 0, 1, 1]",4,8.0,4.0,3.0,2.1812186241149902,3.0,3.0,10.0,0,WIP
77.0,31,[3],"[0, 0, 0, 1, 0]",-1,7.0,5.0,4.0,7.671293258666992,1.0,1.0,10.0,0,WIP
77.0,36,"[0, 1]","[1, 1, 0, 0, 0]",1,5.0,5.0,4.0,2.5435070991516113,2.0,2.0,10.0,0,WIP
77.0,38,"[1, 2, 4]","[0, 1, 1, 0, 1]",4,4.0,5.0,3.0,2.868877649307251,3.0,3.0,10.0,0,WIP
77.0,37,"[0, 2]","[1, 0, 1, 0, 0]",2,2.0,5.0,5.0,0.0,2.0,2.0,10.0,0,WIP
78.0,30,"[1, 3, 4]","[0, 1, 0, 1, 1]",-1,8.0,3.0,1.0,2.8953897953033447,3.0,3.0,10.0,0,WIP
78.0,36,"[0, 1]","[1, 1, 0, 0, 0]",-1,5.0,5.0,4.0,2.5435070991516113,2.0,2.0,10.0,0,WIP
78.0,38,"[1, 2, 4]","[0, 1, 1, 0, 1]",-1,4.0,5.0,3.0,2.868877649307251,3.0,3.0,10.0,0,WIP
78.0,37,"[0, 2]","[1, 0, 1, 0, 0]",-1,2.0,5.0,5.0,0.0,2.0,2.0,10.0,0,WIP
78.0,34,"[1, 2, 4]","[0, 1, 1, 0, 1]",-1,4.0,5.0,2.0,3.7479968070983887,3.0,3.0,10.0,0,WIP
77.0,0,"[1, 3, 4]","[0, 1, 0, 1, 1]",2,8.0,3.0,2.0,1.0,3.0,3.0,10.0,0,WIP
79.0,31,[3],"[0, 0, 0, 1, 0]",3,7.0,5.0,4.0,7.671293258666992,1.0,1.0,10.0,0,WIP
79.0,35,"[0, 2]","[1, 0, 1, 0, 0]",0,2.0,3.0,1.0,5.786289215087891,2.0,2.0,10.0,0,WIP
79.0,33,"[0, 2, 3, 4]","[1, 0, 1, 1, 1]",0,1.0,4.0,2.0,8.256218910217285,4.0,4.0,10.0,0,WIP
80.0,30,"[1, 3, 4]","[0, 1, 0, 1, 1]",1,8.0,3.0,1.0,2.8953897953033447,3.0,3.0,10.0,0,WIP
80.0,36,"[0, 1]","[1, 1, 0, 0, 0]",0,5.0,5.0,4.0,2.5435070991516113,2.0,2.0,10.0,0,WIP
80.0,38,"[1, 2, 4]","[0, 1, 1, 0, 1]",4,4.0,5.0,3.0,2.868877649307251,3.0,3.0,10.0,0,WIP
80.0,37,"[0, 2]","[1, 0, 1, 0, 0]",0,2.0,5.0,5.0,0.0,2.0,2.0,10.0,0,WIP
80.0,34,"[1, 2, 4]","[0, 1, 1, 0, 1]",1,4.0,5.0,2.0,3.7479968070983887,3.0,3.0,10.0,0,WIP
80.0,32,"[0, 2, 3, 4]","[1, 0, 1, 1, 1]",4,1.0,2.0,1.0,11.2564058303833,4.0,4.0,10.0,0,WIP
80.0,33,"[0, 2, 3, 4]","[1, 0, 1, 1, 1]",2,1.0,4.0,2.0,8.256218910217285,4.0,4.0,10.0,0,WIP
77.0,0,"[1, 3, 4]","[0, 1, 0, 1, 1]",2,8.0,3.0,2.0,1.0,3.0,3.0,10.0,0,WIP
81.0,39,[3],"[0, 0, 0, 1, 0]",-1,7.0,2.0,2.0,0.0,1.0,1.0,10.0,0,WIP
81.0,38,"[1, 2, 4]","[0, 1, 1, 0, 1]",4,4.0,5.0,3.0,2.868877649307251,3.0,3.0,10.0,0,WIP
81.0,37,"[0, 2]","[1, 0, 1, 0, 0]",-1,2.0,5.0,5.0,0.0,2.0,2.0,10.0,0,WIP
81.0,34,"[1, 2, 4]","[0, 1, 1, 0, 1]",4,4.0,5.0,2.0,3.7479968070983887,3.0,3.0,10.0,0,WIP
81.0,32,"[0, 2, 3, 4]","[1, 0, 1, 1, 1]",4,1.0,2.0,1.0,11.2564058303833,4.0,4.0,10.0,0,WIP
81.0,33,"[0, 2, 3, 4]","[1, 0, 1, 1, 1]",4,1.0,4.0,2.0,8.256218910217285,4.0,4.0,10.0,0,WIP
81.0,31,"[0, 2]","[1, 0, 1, 0, 0]",-1,2.0,5.0,3.0,12.571292877197266,2.0,2.0,10.0,0,WIP
82.0,32,"[0, 2, 3, 4]","[1, 0, 1, 1, 1]",-1,1.0,2.0,1.0,11.2564058303833,4.0,4.0,10.0,0,WIP
82.0,33,"[0, 2, 3, 4]","[1, 0, 1, 1, 1]",-1,1.0,4.0,2.0,8.256218910217285,4.0,4.0,10.0,0,WIP
83.0,0,"[1, 3, 4]","[0, 1, 0, 1, 1]",-1,8.0,3.0,2.0,1.0,3.0,3.0,10.0,0,WIP
83.0,39,[3],"[0, 0, 0, 1, 0]",-1,7.0,2.0,2.0,0.0,1.0,1.0,10.0,0,WIP
83.0,37,"[0, 2]","[1, 0, 1, 0, 0]",-1,2.0,5.0,5.0,0.0,2.0,2.0,10.0,0,WIP
83.0,31,"[0, 2]","[1, 0, 1, 0, 0]",-1,2.0,5.0,3.0,12.571292877197266,2.0,2.0,10.0,0,WIP
83.0,36,"[1, 2, 4]","[0, 1, 1, 0, 1]",2,4.0,5.0,3.0,8.04350757598877,3.0,3.0,10.0,0,WIP
83.0,40,"[2, 4]","[0, 0, 1, 0, 1]",2,6.0,4.0,4.0,0.0,2.0,2.0,10.0,0,WIP
84.0,32,"[0, 2, 3, 4]","[1, 0, 1, 1, 1]",2,1.0,2.0,1.0,11.2564058303833,4.0,4.0,10.0,0,WIP
84.0,33,"[0, 2, 3, 4]","[1, 0, 1, 1, 1]",2,1.0,4.0,2.0,8.256218910217285,4.0,4.0,10.0,0,WIP
84.0,38,"[0, 2]","[1, 0, 1, 0, 0]",0,2.0,5.0,2.0,7.818877696990967,2.0,2.0,10.0,0,WIP
85.0,0,"[1, 3, 4]","[0, 1, 0, 1, 1]",0,8.0,3.0,2.0,1.0,3.0,3.0,10.0,0,WIP
85.0,0,"[1, 3, 4]","[0, 1, 0, 1, 1]",0,8.0,3.0,2.0,1.0,3.0,3.0,10.0,0,WIP
85.0,39,[3],"[0, 0, 0, 1, 0]",3,7.0,2.0,2.0,0.0,1.0,1.0,10.0,0,WIP
85.0,37,"[0, 2]","[1, 0, 1, 0, 0]",0,2.0,5.0,5.0,0.0,2.0,2.0,10.0,0,WIP
85.0,31,"[0, 2]","[1, 0, 1, 0, 0]",0,2.0,5.0,3.0,12.571292877197266,2.0,2.0,10.0,0,WIP
85.0,33,"[0, 2, 3, 4]","[1, 0, 1, 1, 1]",-1,1.0,4.0,2.0,8.256218910217285,4.0,4.0,10.0,0,WIP
85.0,38,"[0, 2]","[1, 0, 1, 0, 0]",-1,2.0,5.0,2.0,7.818877696990967,2.0,2.0,10.0,0,WIP
85.0,36,"[0, 2, 4]","[1, 0, 1, 0, 1]",2,9.0,5.0,2.0,8.718506813049316,3.0,3.0,10.0,0,WIP
86.0,34,[3],"[0, 0, 0, 1, 0]",3,7.0,5.0,1.0,9.222996711730957,1.0,1.0,10.0,0,WIP
86.0,39,[3],"[0, 0, 0, 1, 0]",3,7.0,2.0,2.0,0.0,1.0,1.0,10.0,0,WIP
86.0,37,"[0, 2]","[1, 0, 1, 0, 0]",0,2.0,5.0,5.0,0.0,2.0,2.0,10.0,0,WIP
86.0,31,"[0, 2]","[1, 0, 1, 0, 0]",0,2.0,5.0,3.0,12.571292877197266,2.0,2.0,10.0,0,WIP
85.0,0,"[1, 3, 4]","[0, 1, 0, 1, 1]",0,8.0,3.0,2.0,1.0,3.0,3.0,10.0,0,WIP
87.0,33,"[0, 2, 3, 4]","[1, 0, 1, 1, 1]",4,1.0,4.0,2.0,8.256218910217285,4.0,4.0,10.0,0,WIP
87.0,38,"[0, 2]","[1, 0, 1, 0, 0]",0,2.0,5.0,2.0,7.818877696990967,2.0,2.0,10.0,0,WIP
87.0,39,[3],"[0, 0, 0, 1, 0]",-1,7.0,2.0,2.0,0.0,1.0,1.0,10.0,0,WIP
87.0,37,"[0, 2]","[1, 0, 1, 0, 0]",-1,2.0,5.0,5.0,0.0,2.0,2.0,10.0,0,WIP
87.0,31,"[0, 2]","[1, 0, 1, 0, 0]",-1,2.0,5.0,3.0,12.571292877197266,2.0,2.0,10.0,0,WIP
87.0,40,"[1, 3, 4]","[0, 1, 0, 1, 1]",1,8.0,4.0,3.0,8.421904563903809,3.0,3.0,10.0,0,WIP
88.0,38,"[0, 2]","[1, 0, 1, 0, 0]",-1,2.0,5.0,2.0,7.818877696990967,2.0,2.0,10.0,0,WIP
88.0,40,"[1, 3, 4]","[0, 1, 0, 1, 1]",-1,8.0,4.0,3.0,8.421904563903809,3.0,3.0,10.0,0,WIP
88.0,41,"[2, 4]","[0, 0, 1, 0, 1]",-1,6.0,5.0,5.0,0.0,2.0,2.0,10.0,0,WIP
85.0,0,"[1, 3, 4]","[0, 1, 0, 1, 1]",0,8.0,3.0,2.0,1.0,3.0,3.0,10.0,0,WIP
89.0,39,[3],"[0, 0, 0, 1, 0]",3,7.0,2.0,2.0,0.0,1.0,1.0,10.0,0,WIP
89.0,37,"[0, 2]","[1, 0, 1, 0, 0]",0,2.0,5.0,5.0,0.0,2.0,2.0,10.0,0,WIP
89.0,31,"[0, 2]","[1, 0, 1, 0, 0]",0,2.0,5.0,3.0,12.571292877197266,2.0,2.0,10.0,0,WIP
89.0,33,"[0, 3, 4]","[1, 0, 0, 1, 1]",3,3.0,4.0,1.0,16.68121910095215,3.0,3.0,10.0,0,WIP
89.0,42,"[0, 2, 3, 4]","[1, 0, 1, 1, 1]",3,1.0,5.0,5.0,0.0,4.0,4.0,10.0,0,WIP
90.0,38,"[0, 2]","[1, 0, 1, 0, 0]",0,2.0,5.0,2.0,7.818877696990967,2.0,2.0,10.0,0,WIP
90.0,40,"[1, 3, 4]","[0, 1, 0, 1, 1]",3,8.0,4.0,3.0,8.421904563903809,3.0,3.0,10.0,0,WIP
90.0,41,"[2, 4]","[0, 0, 1, 0, 1]",4,6.0,5.0,5.0,0.0,2.0,2.0,10.0,0,WIP
90.0,31,"[0, 2]","[1, 0, 1, 0, 0]",-1,2.0,5.0,3.0,12.571292877197266,2.0,2.0,10.0,0,WIP
90.0,33,"[0, 3, 4]","[1, 0, 0, 1, 1]",-1,3.0,4.0,1.0,16.68121910095215,3.0,3.0,10.0,0,WIP
91.0,0,"[1, 3, 4]","[0, 1, 0, 1, 1]",-1,8.0,3.0,2.0,1.0,3.0,3.0,10.0,0,WIP
91.0,37,"[0, 1]","[1, 1, 0, 0, 0]",0,5.0,5.0,4.0,19.1585636138916,2.0,2.0,10.0,0,WIP
91.0,38,"[0, 2]","[1, 0, 1, 0, 0]",0,2.0,5.0,2.0,7.818877696990967,2.0,2.0,10.0,0,WIP
91.0,40,"[1, 3, 4]","[0, 1, 0, 1, 1]",4,8.0,4.0,3.0,8.421904563903809,3.0,3.0,10.0,0,WIP
91.0,41,"[2, 4]","[0, 0, 1, 0, 1]",4,6.0,5.0,5.0,0.0,2.0,2.0,10.0,0,WIP
91.0,39,"[0, 3, 4]","[1, 0, 0, 1, 1]",4,3.0,2.0,1.0,16.597288131713867,3.0,3.0,10.0,0,WIP
92.0,31,"[0, 2]","[1, 0, 1, 0, 0]",0,2.0,5.0,3.0,12.571292877197266,2.0,2.0,10.0,0,WIP
92.0,33,"[0, 3, 4]","[1, 0, 0, 1, 1]",4,3.0,4.0,1.0,16.68121910095215,3.0,3.0,10.0,0,WIP
92.0,40,"[1, 3, 4]","[0, 1, 0, 1, 1]",-1,8.0,4.0,3.0,8.421904563903809,3.0,3.0,10.0,0,WIP
