Episode,Timestamp,Agent_Count,Type
137,0.0,4,Simultaneous
137,39.23,2,Simultaneous
137,46.42,3,Simultaneous
137,84.17,2,Simultaneous
138,0.0,4,Simultaneous
138,42.47,2,Simultaneous
138,60.02,3,Simultaneous
138,61.78,2,Simultaneous
138,10.99,2,Conflict
138,36.96,3,Conflict
139,0.0,4,Simultaneous
139,34.13,3,Simultaneous
139,71.61,3,Simultaneous
139,81.28,2,Simultaneous
139,1.38,2,Conflict
140,0.0,4,Simultaneous
140,50.51,2,Simultaneous
140,72.35,2,Simultaneous
140,90.87,3,Simultaneous
140,3.49,3,Conflict
140,48.6,3,Conflict
140,90.58,2,Conflict
140,96.32,2,Conflict
141,0.0,4,Simultaneous
141,9.85,3,Simultaneous
141,28.04,4,Simultaneous
141,69.85,3,Simultaneous
142,0.0,4,Simultaneous
142,5.17,2,Simultaneous
142,14.46,4,Simultaneous
142,18.12,2,Simultaneous
142,19.06,2,Simultaneous
142,19.39,3,Simultaneous
142,33.75,3,Simultaneous
142,47.44,2,Simultaneous
142,63.37,2,Simultaneous
142,97.21,2,Simultaneous
142,19.93,2,Conflict
142,33.77,2,Conflict
142,38.65,4,Conflict
143,0.0,4,Simultaneous
143,28.93,2,Simultaneous
143,45.0,2,Simultaneous
143,49.77,2,Simultaneous
143,8.87,4,Conflict
143,25.66,4,Conflict
143,83.33,2,Conflict
144,0.0,4,Simultaneous
144,3.55,2,Simultaneous
144,5.17,4,Simultaneous
144,66.04,4,Simultaneous
144,29.59,4,Conflict
144,75.99,2,Conflict
145,0.0,4,Simultaneous
145,6.71,3,Simultaneous
145,59.51,3,Simultaneous
145,92.29,2,Simultaneous
145,5.6,2,Conflict
145,42.18,2,Conflict
145,79.77,2,Conflict
146,0.0,4,Simultaneous
146,5.93,3,Simultaneous
146,16.61,2,Simultaneous
146,19.98,3,Simultaneous
146,47.51,4,Simultaneous
146,82.77,4,Simultaneous
146,50.97,3,Conflict
146,71.74,2,Conflict
147,0.0,4,Simultaneous
147,0.7,2,Simultaneous
147,36.17,2,Simultaneous
147,92.66,2,Simultaneous
147,7.0,3,Conflict
147,23.08,2,Conflict
147,26.25,2,Conflict
147,98.49,3,Conflict
148,0.0,4,Simultaneous
148,64.09,2,Simultaneous
148,65.37,2,Simultaneous
148,67.91,2,Simultaneous
148,11.35,3,Conflict
148,59.93,2,Conflict
149,0.0,4,Simultaneous
149,17.5,3,Simultaneous
149,34.54,3,Simultaneous
149,66.89,2,Simultaneous
149,37.34,2,Conflict
149,79.98,3,Conflict
150,0.0,4,Simultaneous
150,26.05,2,Simultaneous
150,41.81,3,Simultaneous
150,90.3,2,Simultaneous
150,16.84,2,Conflict
151,0.0,4,Simultaneous
151,34.92,4,Simultaneous
151,37.77,3,Simultaneous
151,50.95,2,Simultaneous
151,71.9,3,Simultaneous
151,76.0,2,Simultaneous
151,44.05,4,Conflict
151,96.66,4,Conflict
152,0.0,4,Simultaneous
152,29.67,2,Simultaneous
152,71.75,2,Simultaneous
152,93.51,4,Simultaneous
152,31.83,2,Conflict
152,64.27,3,Conflict
152,68.31,2,Conflict
153,0.0,4,Simultaneous
153,2.15,3,Simultaneous
153,6.89,4,Simultaneous
153,63.95,3,Simultaneous
153,17.1,3,Conflict
153,21.43,2,Conflict
153,97.01,4,Conflict
154,0.0,4,Simultaneous
154,27.45,2,Simultaneous
154,41.26,3,Simultaneous
154,47.36,4,Simultaneous
154,63.14,4,Simultaneous
154,76.22,2,Simultaneous
154,15.8,2,Conflict
154,70.4,2,Conflict
155,0.0,4,Simultaneous
155,43.53,3,Simultaneous
155,53.94,3,Simultaneous
155,65.64,2,Simultaneous
156,0.0,4,Simultaneous
156,57.97,2,Simultaneous
156,64.28,3,Simultaneous
156,72.71,2,Simultaneous
156,85.19,3,Conflict
157,0.0,4,Simultaneous
157,43.81,3,Simultaneous
157,57.94,3,Simultaneous
157,89.46,3,Simultaneous
158,0.0,4,Simultaneous
158,6.89,2,Simultaneous
158,23.38,2,Simultaneous
158,29.67,2,Simultaneous
158,27.23,2,Conflict
158,33.63,2,Conflict
159,0.0,4,Simultaneous
159,8.18,4,Simultaneous
159,40.38,4,Simultaneous
159,46.94,2,Simultaneous
159,50.87,4,Simultaneous
159,98.05,2,Simultaneous
159,24.14,4,Conflict
159,52.94,2,Conflict
159,96.93,4,Conflict
160,0.0,4,Simultaneous
160,2.46,4,Simultaneous
160,90.01,2,Simultaneous
160,99.22,3,Simultaneous
160,80.7,3,Conflict
161,0.0,4,Simultaneous
161,24.26,3,Simultaneous
161,66.35,2,Simultaneous
161,92.51,2,Simultaneous
161,8.58,2,Conflict
161,29.27,2,Conflict
162,0.0,4,Simultaneous
162,11.77,2,Simultaneous
162,49.08,2,Simultaneous
162,89.46,2,Simultaneous
163,0.0,4,Simultaneous
163,30.08,3,Simultaneous
163,90.97,3,Simultaneous
163,97.92,2,Simultaneous
163,68.31,3,Conflict
164,0.0,4,Simultaneous
164,5.08,3,Simultaneous
164,27.84,2,Simultaneous
164,33.77,2,Simultaneous
164,46.24,2,Simultaneous
164,85.0,2,Simultaneous
164,7.52,2,Conflict
165,0.0,4,Simultaneous
165,8.73,2,Simultaneous
165,31.44,3,Simultaneous
165,54.92,4,Simultaneous
165,15.87,4,Conflict
165,40.57,4,Conflict
166,0.0,4,Simultaneous
166,6.17,3,Simultaneous
166,31.38,2,Simultaneous
166,51.36,2,Simultaneous
166,81.82,3,Conflict
167,0.0,4,Simultaneous
167,8.93,4,Simultaneous
167,51.23,2,Simultaneous
167,53.01,3,Simultaneous
167,1.93,2,Conflict
167,22.21,2,Conflict
167,65.11,2,Conflict
168,0.0,4,Simultaneous
168,11.14,2,Simultaneous
168,41.14,3,Simultaneous
168,66.55,4,Simultaneous
168,39.46,2,Conflict
169,0.0,4,Simultaneous
169,2.89,3,Simultaneous
169,74.95,4,Simultaneous
169,84.17,3,Simultaneous
169,97.74,3,Conflict
170,0.0,4,Simultaneous
170,52.25,3,Simultaneous
170,66.83,4,Simultaneous
170,73.98,4,Simultaneous
170,40.62,2,Conflict
170,54.93,3,Conflict
170,66.93,4,Conflict
170,76.1,4,Conflict
171,0.0,4,Simultaneous
171,1.71,3,Simultaneous
171,75.01,2,Simultaneous
171,96.95,2,Simultaneous
171,67.31,3,Conflict
171,80.45,3,Conflict
171,96.24,3,Conflict
172,0.0,4,Simultaneous
172,12.65,2,Simultaneous
172,42.81,2,Simultaneous
172,85.95,2,Simultaneous
172,40.38,2,Conflict
173,0.0,4,Simultaneous
173,17.74,4,Simultaneous
173,36.64,2,Simultaneous
173,38.87,3,Simultaneous
173,57.75,2,Simultaneous
173,69.66,3,Simultaneous
173,7.64,2,Conflict
173,57.01,2,Conflict
174,0.0,4,Simultaneous
174,41.91,4,Simultaneous
174,58.51,2,Simultaneous
174,85.94,2,Simultaneous
174,18.94,2,Conflict
174,31.44,2,Conflict
174,33.76,3,Conflict
174,80.19,3,Conflict
175,0.0,4,Simultaneous
175,4.79,3,Simultaneous
175,22.51,2,Simultaneous
175,34.46,3,Simultaneous
175,33.04,3,Conflict
175,43.04,2,Conflict
175,44.04,2,Conflict
175,86.89,2,Conflict
176,0.0,4,Simultaneous
176,45.11,2,Simultaneous
176,77.16,2,Simultaneous
176,85.89,2,Simultaneous
176,5.08,3,Conflict
176,32.88,2,Conflict
176,89.84,2,Conflict
176,98.67,3,Conflict
177,0.0,4,Simultaneous
177,31.71,2,Simultaneous
177,48.11,2,Simultaneous
177,93.84,2,Simultaneous
177,5.95,3,Conflict
177,72.42,3,Conflict
177,84.56,3,Conflict
177,88.16,2,Conflict
178,0.0,4,Simultaneous
178,11.77,2,Simultaneous
178,33.77,4,Simultaneous
178,81.93,2,Simultaneous
178,46.9,3,Conflict
179,0.0,4,Simultaneous
179,77.34,3,Simultaneous
179,88.15,3,Simultaneous
179,89.79,2,Simultaneous
179,23.99,3,Conflict
179,65.4,2,Conflict
180,0.0,4,Simultaneous
180,52.26,3,Simultaneous
180,79.26,4,Simultaneous
180,93.65,2,Simultaneous
180,26.14,2,Conflict
180,75.55,2,Conflict
181,0.0,4,Simultaneous
181,30.16,3,Simultaneous
181,67.39,3,Simultaneous
181,72.37,2,Simultaneous
181,28.78,2,Conflict
181,37.17,2,Conflict
181,69.28,3,Conflict
182,0.0,4,Simultaneous
182,20.01,2,Simultaneous
182,31.88,2,Simultaneous
182,42.17,4,Simultaneous
182,94.08,4,Simultaneous
182,94.74,3,Simultaneous
182,33.16,3,Conflict
182,66.04,2,Conflict
183,0.0,4,Simultaneous
183,8.62,3,Simultaneous
183,13.32,2,Simultaneous
183,31.53,3,Simultaneous
183,43.56,3,Simultaneous
183,91.86,4,Simultaneous
183,9.07,3,Conflict
183,10.55,2,Conflict
183,21.39,2,Conflict
183,24.58,2,Conflict
184,0.0,4,Simultaneous
184,31.53,3,Simultaneous
184,35.98,2,Simultaneous
184,90.06,3,Simultaneous
184,16.43,2,Conflict
185,0.0,4,Simultaneous
185,34.85,3,Simultaneous
185,45.65,2,Simultaneous
185,91.01,2,Simultaneous
185,7.4,2,Conflict
185,55.87,2,Conflict
185,64.76,2,Conflict
185,74.52,4,Conflict
186,0.0,4,Simultaneous
186,18.86,4,Simultaneous
186,19.97,2,Simultaneous
186,38.22,4,Simultaneous
186,58.52,4,Simultaneous
186,68.98,3,Simultaneous
186,25.34,2,Conflict
186,55.07,2,Conflict
186,66.48,3,Conflict
186,76.05,2,Conflict
186,99.49,2,Conflict
187,0.0,4,Simultaneous
187,26.23,3,Simultaneous
187,47.66,2,Simultaneous
187,57.11,2,Simultaneous
187,1.02,2,Conflict
187,35.14,2,Conflict
187,38.04,2,Conflict
187,86.62,2,Conflict
188,0.0,4,Simultaneous
188,14.38,4,Simultaneous
188,50.84,3,Simultaneous
188,66.06,4,Simultaneous
188,54.68,3,Conflict
189,0.0,4,Simultaneous
189,54.58,4,Simultaneous
189,73.92,3,Simultaneous
189,77.51,4,Simultaneous
189,79.18,4,Simultaneous
189,88.69,2,Simultaneous
189,15.68,2,Conflict
189,59.77,2,Conflict
189,80.64,2,Conflict
190,0.0,4,Simultaneous
190,18.5,3,Simultaneous
190,48.61,2,Simultaneous
190,61.71,3,Simultaneous
190,17.47,3,Conflict
190,46.66,2,Conflict
190,55.88,2,Conflict
190,64.7,2,Conflict
191,0.0,4,Simultaneous
191,58.53,4,Simultaneous
191,58.9,4,Simultaneous
191,77.75,2,Simultaneous
191,8.7,2,Conflict
191,27.99,2,Conflict
191,30.44,2,Conflict
191,55.91,3,Conflict
191,83.78,2,Conflict
192,0.0,4,Simultaneous
192,1.33,2,Simultaneous
192,87.36,2,Simultaneous
192,91.53,2,Simultaneous
192,3.75,2,Conflict
192,28.2,3,Conflict
192,55.34,3,Conflict
192,85.37,3,Conflict
192,87.61,3,Conflict
193,0.0,4,Simultaneous
193,5.86,4,Simultaneous
193,6.42,3,Simultaneous
193,16.78,2,Simultaneous
193,32.86,2,Conflict
194,0.0,4,Simultaneous
194,7.13,3,Simultaneous
194,86.74,4,Simultaneous
194,96.08,3,Simultaneous
194,18.35,2,Conflict
194,54.69,2,Conflict
194,89.06,3,Conflict
195,0.0,4,Simultaneous
195,13.14,2,Simultaneous
195,60.97,2,Simultaneous
195,79.11,2,Simultaneous
195,15.03,3,Conflict
195,32.1,2,Conflict
195,66.02,2,Conflict
196,0.0,4,Simultaneous
196,15.1,2,Simultaneous
196,24.61,2,Simultaneous
196,31.52,2,Simultaneous
196,35.87,3,Simultaneous
196,40.57,2,Simultaneous
196,52.26,3,Simultaneous
196,54.5,4,Simultaneous
196,39.46,2,Conflict
196,82.33,2,Conflict
196,95.01,2,Conflict
196,97.83,2,Conflict
197,0.0,4,Simultaneous
197,21.3,2,Simultaneous
197,82.94,3,Simultaneous
197,91.53,2,Simultaneous
197,80.8,3,Conflict
198,0.0,4,Simultaneous
198,19.86,2,Simultaneous
198,51.36,2,Simultaneous
198,56.18,3,Simultaneous
198,82.42,4,Conflict
199,0.0,4,Simultaneous
199,0.66,2,Simultaneous
199,6.18,4,Simultaneous
199,90.58,2,Simultaneous
199,8.47,3,Conflict
199,43.56,2,Conflict
199,61.59,2,Conflict
199,80.74,3,Conflict
199,84.35,2,Conflict
200,0.0,4,Simultaneous
200,21.23,3,Simultaneous
200,42.43,2,Simultaneous
200,63.59,2,Simultaneous
200,52.51,4,Conflict
200,79.68,3,Conflict
201,0.0,4,Simultaneous
201,47.01,2,Simultaneous
201,80.69,3,Simultaneous
201,82.0,2,Simultaneous
201,27.17,2,Conflict
201,32.04,3,Conflict
202,0.0,4,Simultaneous
202,34.89,4,Simultaneous
202,49.14,4,Simultaneous
202,60.55,2,Simultaneous
202,22.99,3,Conflict
202,40.73,3,Conflict
202,56.26,3,Conflict
202,69.36,2,Conflict
202,74.29,2,Conflict
202,95.36,4,Conflict
203,0.0,4,Simultaneous
203,42.26,3,Simultaneous
203,50.31,3,Simultaneous
203,79.69,3,Simultaneous
203,33.16,2,Conflict
203,54.3,4,Conflict
203,57.24,2,Conflict
203,65.81,2,Conflict
204,0.0,4,Simultaneous
204,30.99,3,Simultaneous
204,61.37,3,Simultaneous
204,92.03,3,Simultaneous
205,0.0,4,Simultaneous
205,11.49,4,Simultaneous
205,39.12,3,Simultaneous
205,42.83,2,Simultaneous
205,14.44,2,Conflict
205,23.53,2,Conflict
206,0.0,4,Simultaneous
206,25.25,2,Simultaneous
206,29.69,3,Simultaneous
206,32.02,3,Simultaneous
206,63.94,2,Simultaneous
206,92.68,2,Simultaneous
206,11.49,2,Conflict
206,27.7,3,Conflict
206,77.35,2,Conflict
207,0.0,4,Simultaneous
207,21.28,2,Simultaneous
207,70.63,2,Simultaneous
207,99.67,3,Simultaneous
207,7.78,2,Conflict
207,34.05,3,Conflict
207,45.31,3,Conflict
207,46.1,2,Conflict
207,50.83,2,Conflict
207,67.64,2,Conflict
207,82.35,3,Conflict
207,95.78,3,Conflict
208,0.0,4,Simultaneous
208,61.34,3,Simultaneous
208,76.1,4,Simultaneous
208,79.07,2,Simultaneous
208,69.75,3,Conflict
208,77.91,2,Conflict
208,99.55,3,Conflict
209,0.0,4,Simultaneous
209,8.02,2,Simultaneous
209,50.52,2,Simultaneous
209,63.95,3,Simultaneous
209,67.58,2,Simultaneous
209,73.22,2,Simultaneous
209,51.03,2,Conflict
210,0.0,4,Simultaneous
210,3.63,2,Simultaneous
210,13.65,3,Simultaneous
210,20.07,3,Simultaneous
211,0.0,4,Simultaneous
211,16.56,3,Simultaneous
211,25.47,3,Simultaneous
211,87.35,3,Simultaneous
211,65.85,3,Conflict
211,95.82,3,Conflict
212,0.0,4,Simultaneous
212,41.41,2,Simultaneous
212,66.96,2,Simultaneous
212,72.96,2,Simultaneous
212,20.55,3,Conflict
212,51.49,3,Conflict
212,78.73,4,Conflict
212,88.93,2,Conflict
212,95.56,3,Conflict
213,0.0,4,Simultaneous
213,7.58,2,Simultaneous
213,42.94,2,Simultaneous
213,97.74,3,Simultaneous
213,9.33,2,Conflict
213,11.52,3,Conflict
213,18.51,4,Conflict
213,18.96,2,Conflict
213,38.01,2,Conflict
213,39.69,2,Conflict
213,78.73,2,Conflict
214,0.0,4,Simultaneous
214,23.08,3,Simultaneous
214,27.23,2,Simultaneous
214,82.84,3,Simultaneous
214,31.87,2,Conflict
215,0.0,4,Simultaneous
215,39.96,2,Simultaneous
215,62.57,2,Simultaneous
215,81.75,3,Simultaneous
215,17.31,2,Conflict
215,29.48,3,Conflict
215,64.73,4,Conflict
216,0.0,4,Simultaneous
216,17.95,2,Simultaneous
216,18.89,2,Simultaneous
216,36.42,3,Simultaneous
216,62.76,3,Simultaneous
216,80.66,2,Simultaneous
216,22.83,3,Conflict
216,46.44,2,Conflict
217,0.0,4,Simultaneous
217,18.55,2,Simultaneous
217,60.76,3,Simultaneous
217,97.0,2,Simultaneous
217,46.54,3,Conflict
218,0.0,4,Simultaneous
218,13.44,2,Simultaneous
218,95.63,2,Simultaneous
218,95.78,2,Simultaneous
218,0.96,3,Conflict
218,9.6,2,Conflict
218,95.25,2,Conflict
218,97.74,3,Conflict
219,0.0,4,Simultaneous
219,9.48,2,Simultaneous
219,75.22,2,Simultaneous
219,86.74,2,Simultaneous
220,0.0,4,Simultaneous
220,46.62,3,Simultaneous
220,59.69,3,Simultaneous
220,78.73,3,Simultaneous
220,89.05,2,Simultaneous
220,89.12,2,Simultaneous
220,25.46,4,Conflict
220,31.38,2,Conflict
220,89.32,3,Conflict
220,98.01,2,Conflict
221,0.0,4,Simultaneous
221,10.77,2,Simultaneous
221,45.3,2,Simultaneous
221,80.36,3,Simultaneous
221,13.97,2,Conflict
221,43.06,3,Conflict
221,87.81,3,Conflict
222,0.0,4,Simultaneous
222,25.11,3,Simultaneous
222,63.41,3,Simultaneous
222,69.26,3,Simultaneous
222,3.5,4,Conflict
222,31.07,3,Conflict
222,43.53,3,Conflict
222,93.66,2,Conflict
222,95.25,2,Conflict
223,0.0,4,Simultaneous
223,3.27,3,Simultaneous
223,29.64,4,Simultaneous
223,32.85,2,Simultaneous
223,27.25,2,Conflict
223,31.12,3,Conflict
223,52.25,3,Conflict
223,57.05,2,Conflict
224,0.0,4,Simultaneous
224,12.48,2,Simultaneous
224,39.41,3,Simultaneous
224,53.54,3,Simultaneous
224,59.04,4,Conflict
225,0.0,4,Simultaneous
225,48.58,3,Simultaneous
225,75.22,2,Simultaneous
225,75.95,2,Simultaneous
225,10.7,2,Conflict
225,29.33,2,Conflict
226,0.0,4,Simultaneous
226,13.87,3,Simultaneous
226,26.13,3,Simultaneous
226,59.33,4,Simultaneous
226,87.74,4,Simultaneous
226,98.51,2,Simultaneous
226,25.99,2,Conflict
226,57.29,2,Conflict
226,73.64,4,Conflict
226,86.86,2,Conflict
227,0.0,4,Simultaneous
227,4.67,2,Simultaneous
227,6.7,3,Simultaneous
227,45.25,2,Simultaneous
227,14.64,3,Conflict
227,21.47,2,Conflict
227,39.62,3,Conflict
227,40.57,3,Conflict
227,48.71,2,Conflict
227,94.74,3,Conflict
227,95.25,2,Conflict
227,96.58,2,Conflict
228,0.0,4,Simultaneous
228,5.54,3,Simultaneous
228,11.7,4,Simultaneous
228,54.66,3,Simultaneous
228,31.53,2,Conflict
228,67.03,2,Conflict
228,73.2,2,Conflict
229,0.0,4,Simultaneous
229,6.58,2,Simultaneous
229,25.02,3,Simultaneous
229,26.02,2,Simultaneous
229,26.87,3,Conflict
229,66.95,2,Conflict
230,0.0,4,Simultaneous
230,10.19,2,Simultaneous
230,39.9,2,Simultaneous
230,43.64,2,Simultaneous
230,6.18,2,Conflict
230,44.3,3,Conflict
230,50.28,2,Conflict
231,0.0,4,Simultaneous
231,39.25,3,Simultaneous
231,81.11,2,Simultaneous
231,88.78,2,Simultaneous
231,60.55,4,Conflict
231,71.58,3,Conflict
231,74.7,2,Conflict
232,0.0,4,Simultaneous
232,8.16,3,Simultaneous
232,13.51,3,Simultaneous
232,38.4,2,Simultaneous
232,20.32,2,Conflict
232,28.69,2,Conflict
232,63.65,3,Conflict
232,78.6,3,Conflict
232,96.99,4,Conflict
233,0.0,4,Simultaneous
233,18.6,3,Simultaneous
233,59.89,2,Simultaneous
233,94.3,2,Simultaneous
233,30.64,2,Conflict
233,36.24,2,Conflict
233,37.9,2,Conflict
233,58.38,2,Conflict
233,68.17,2,Conflict
233,70.87,4,Conflict
233,80.09,2,Conflict
233,98.63,2,Conflict
233,99.22,2,Conflict
234,0.0,4,Simultaneous
234,3.12,3,Simultaneous
234,11.77,2,Simultaneous
234,69.76,2,Simultaneous
234,65.4,3,Conflict
235,0.0,4,Simultaneous
235,19.95,2,Simultaneous
235,53.63,3,Simultaneous
235,56.24,3,Simultaneous
235,23.83,3,Conflict
235,30.01,2,Conflict
235,34.16,2,Conflict
235,42.13,2,Conflict
235,50.51,4,Conflict
235,59.89,3,Conflict
236,0.0,4,Simultaneous
236,39.61,4,Simultaneous
236,39.99,2,Simultaneous
236,59.72,2,Simultaneous
236,82.63,2,Simultaneous
236,99.69,4,Simultaneous
236,49.2,2,Conflict
236,54.58,4,Conflict
236,82.68,3,Conflict
236,82.96,3,Conflict
237,0.0,4,Simultaneous
237,29.57,4,Simultaneous
237,54.36,3,Simultaneous
237,94.98,3,Simultaneous
237,6.18,2,Conflict
237,14.44,3,Conflict
237,17.6,2,Conflict
238,0.0,4,Simultaneous
238,34.92,2,Simultaneous
238,50.52,2,Simultaneous
238,84.07,2,Simultaneous
238,56.24,2,Conflict
238,65.85,3,Conflict
239,0.0,4,Simultaneous
239,52.38,4,Simultaneous
239,82.93,2,Simultaneous
239,94.6,3,Simultaneous
239,38.7,2,Conflict
239,47.01,2,Conflict
239,67.27,3,Conflict
239,76.02,2,Conflict
239,91.79,4,Conflict
239,92.75,2,Conflict
239,95.59,3,Conflict
240,0.0,4,Simultaneous
240,54.3,2,Simultaneous
240,58.05,2,Simultaneous
240,63.59,2,Simultaneous
240,80.48,2,Simultaneous
240,95.78,3,Simultaneous
240,37.49,3,Conflict
240,66.83,3,Conflict
241,0.0,4,Simultaneous
241,14.63,2,Simultaneous
241,43.28,3,Simultaneous
241,96.37,3,Simultaneous
241,61.69,3,Conflict
242,0.0,4,Simultaneous
242,27.77,2,Simultaneous
242,33.7,2,Simultaneous
242,69.55,2,Simultaneous
242,16.02,3,Conflict
242,59.81,2,Conflict
242,76.77,3,Conflict
243,0.0,4,Simultaneous
243,34.28,2,Simultaneous
243,72.75,2,Simultaneous
243,88.05,2,Simultaneous
243,9.72,3,Conflict
243,25.13,2,Conflict
243,98.14,2,Conflict
244,0.0,4,Simultaneous
244,19.87,3,Simultaneous
244,24.97,2,Simultaneous
244,76.77,2,Simultaneous
244,22.47,2,Conflict
244,24.41,3,Conflict
244,33.55,3,Conflict
245,0.0,4,Simultaneous
245,34.89,2,Simultaneous
245,88.23,3,Simultaneous
245,94.75,3,Simultaneous
245,62.4,2,Conflict
245,93.84,3,Conflict
246,0.0,4,Simultaneous
246,6.97,2,Simultaneous
246,8.97,3,Simultaneous
246,71.41,3,Simultaneous
246,63.59,2,Conflict
247,0.0,4,Simultaneous
247,12.99,2,Simultaneous
247,25.81,3,Simultaneous
247,88.69,3,Simultaneous
247,96.13,2,Simultaneous
247,96.38,3,Simultaneous
248,0.0,4,Simultaneous
248,23.04,3,Simultaneous
248,30.82,2,Simultaneous
248,75.09,3,Simultaneous
248,17.85,2,Conflict
249,0.0,4,Simultaneous
249,34.83,2,Simultaneous
249,46.18,3,Simultaneous
249,82.1,2,Simultaneous
249,8.59,3,Conflict
249,9.17,2,Conflict
249,26.35,3,Conflict
250,0.0,4,Simultaneous
250,16.68,3,Simultaneous
250,26.36,2,Simultaneous
250,34.92,2,Simultaneous
250,23.23,3,Conflict
251,0.0,4,Simultaneous
251,5.62,2,Simultaneous
251,83.22,3,Simultaneous
251,94.6,3,Simultaneous
252,0.0,4,Simultaneous
252,36.01,2,Simultaneous
252,60.99,2,Simultaneous
252,69.66,2,Simultaneous
252,47.95,2,Conflict
252,90.12,2,Conflict
252,96.52,2,Conflict
253,0.0,4,Simultaneous
253,9.9,4,Simultaneous
253,40.18,3,Simultaneous
253,83.18,3,Simultaneous
253,34.41,4,Conflict
253,34.51,3,Conflict
253,38.21,2,Conflict
254,0.0,4,Simultaneous
254,19.06,2,Simultaneous
254,27.45,4,Simultaneous
254,48.36,2,Simultaneous
254,58.06,2,Simultaneous
254,75.64,2,Simultaneous
254,39.81,3,Conflict
255,0.0,4,Simultaneous
255,66.04,3,Simultaneous
255,67.91,2,Simultaneous
255,84.17,2,Simultaneous
255,28.51,2,Conflict
256,0.0,4,Simultaneous
256,55.43,2,Simultaneous
256,73.44,3,Simultaneous
256,96.99,3,Simultaneous
256,17.93,2,Conflict
256,36.17,3,Conflict
256,41.33,4,Conflict
256,49.8,2,Conflict
256,54.58,4,Conflict
256,56.63,2,Conflict
256,97.71,2,Conflict
256,98.78,3,Conflict
257,0.0,4,Simultaneous
257,63.37,2,Simultaneous
257,73.55,3,Simultaneous
257,94.5,2,Simultaneous
257,12.4,3,Conflict
257,79.89,3,Conflict
258,0.0,4,Simultaneous
258,62.65,2,Simultaneous
258,64.66,3,Simultaneous
258,93.65,2,Simultaneous
258,25.04,3,Conflict
259,0.0,4,Simultaneous
259,10.6,3,Simultaneous
259,31.73,2,Simultaneous
259,55.1,3,Simultaneous
259,9.82,2,Conflict
259,11.98,3,Conflict
259,77.24,4,Conflict
259,81.87,2,Conflict
260,0.0,4,Simultaneous
260,8.31,2,Simultaneous
260,34.14,2,Simultaneous
260,43.28,2,Simultaneous
261,0.0,4,Simultaneous
261,25.02,4,Simultaneous
261,60.49,3,Simultaneous
261,62.24,4,Simultaneous
261,66.06,2,Simultaneous
261,80.38,2,Simultaneous
261,10.12,3,Conflict
261,15.15,4,Conflict
261,70.52,2,Conflict
261,85.94,2,Conflict
261,88.92,3,Conflict
262,0.0,4,Simultaneous
262,11.54,3,Simultaneous
262,19.4,2,Simultaneous
262,34.91,3,Simultaneous
263,0.0,4,Simultaneous
263,3.49,3,Simultaneous
263,13.44,2,Simultaneous
263,46.42,2,Simultaneous
263,73.87,2,Conflict
264,0.0,4,Simultaneous
264,20.0,2,Simultaneous
264,41.14,3,Simultaneous
264,85.47,2,Simultaneous
265,0.0,4,Simultaneous
265,12.27,2,Simultaneous
265,34.57,2,Simultaneous
265,69.87,3,Simultaneous
265,42.24,3,Conflict
266,0.0,4,Simultaneous
266,46.54,2,Simultaneous
266,52.22,2,Simultaneous
266,73.89,3,Simultaneous
266,12.46,2,Conflict
266,29.36,3,Conflict
267,0.0,4,Simultaneous
267,20.04,2,Simultaneous
267,55.73,4,Simultaneous
267,95.26,3,Simultaneous
267,30.34,4,Conflict
268,0.0,4,Simultaneous
268,16.42,2,Simultaneous
268,65.14,3,Simultaneous
268,75.63,2,Simultaneous
268,5.91,3,Conflict
268,45.0,2,Conflict
269,0.0,4,Simultaneous
269,13.24,2,Simultaneous
269,18.52,3,Simultaneous
269,31.73,2,Simultaneous
269,22.66,3,Conflict
269,48.18,4,Conflict
269,84.0,3,Conflict
270,0.0,4,Simultaneous
270,28.35,2,Simultaneous
270,48.84,2,Simultaneous
270,96.6,2,Simultaneous
270,3.58,2,Conflict
270,39.83,2,Conflict
270,69.19,3,Conflict
270,76.48,3,Conflict
271,0.0,4,Simultaneous
271,21.46,2,Simultaneous
271,68.54,2,Simultaneous
271,84.41,3,Simultaneous
271,91.0,3,Conflict
272,0.0,4,Simultaneous
272,20.32,2,Simultaneous
272,43.25,3,Simultaneous
272,45.75,3,Simultaneous
273,0.0,4,Simultaneous
273,37.56,2,Simultaneous
273,79.08,3,Simultaneous
273,95.63,2,Simultaneous
273,18.55,3,Conflict
273,22.82,4,Conflict
273,64.23,2,Conflict
273,72.75,2,Conflict
273,93.86,3,Conflict
274,0.0,4,Simultaneous
274,5.86,3,Simultaneous
274,54.26,2,Simultaneous
274,63.59,2,Simultaneous
275,0.0,4,Simultaneous
275,40.18,2,Simultaneous
275,42.19,2,Simultaneous
275,91.5,3,Simultaneous
275,31.07,2,Conflict
275,65.01,3,Conflict
275,93.88,2,Conflict
276,0.0,4,Simultaneous
276,4.87,3,Simultaneous
276,13.19,4,Simultaneous
276,16.71,2,Simultaneous
276,55.11,2,Simultaneous
276,59.72,2,Simultaneous
276,9.02,2,Conflict
276,21.54,2,Conflict
276,72.85,4,Conflict
276,90.05,2,Conflict
277,0.0,4,Simultaneous
277,17.73,2,Simultaneous
277,18.6,3,Simultaneous
277,33.03,3,Simultaneous
277,10.39,2,Conflict
278,0.0,4,Simultaneous
278,4.64,3,Simultaneous
278,55.66,3,Simultaneous
278,85.45,3,Simultaneous
278,30.22,2,Conflict
